time,year,fish,port,landings
UTC,,,,pounds
1992-04-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,48300
1992-05-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,32200
1992-06-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,517
1992-07-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,115
1992-08-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,0
1992-09-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,0
1992-10-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,0
1992-11-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,0
1992-12-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,0
1993-01-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,0
1993-02-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,0
1993-03-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,0
1993-04-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,4500
1993-05-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,3400
1993-06-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,0
1993-07-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,0
1993-08-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,0
1993-09-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,0
1993-10-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,249
1993-11-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,0
1993-12-16T00:00:00Z,1993,"Anchovy, Northern",San Diego,0
1994-01-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,0
1994-02-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,0
1994-03-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,0
1994-04-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,0
1994-05-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,0
1994-06-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,0
1994-07-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,0
1994-08-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,0
1994-09-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,15470
1994-10-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,17150
1994-11-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,4000
1994-12-16T00:00:00Z,1994,"Anchovy, Northern",San Diego,24800
1995-01-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,19600
1995-02-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,4800
1995-03-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,0
1995-04-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,0
1995-05-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,7800
1995-06-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,4650
1995-07-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,0
1995-08-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,4910
1995-09-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,95
1995-10-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,2400
1995-11-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,22300
1995-12-16T00:00:00Z,1995,"Anchovy, Northern",San Diego,17600
1996-01-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,58600
1996-02-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,65800
1996-03-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,28700
1996-04-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,294
1996-05-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,358
1996-06-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,0
1996-07-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,0
1996-08-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,0
1996-09-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,0
1996-10-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,13746
1996-11-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,73521
1996-12-16T00:00:00Z,1996,"Anchovy, Northern",San Diego,72912
1997-01-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,12400
1997-02-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,3900
1997-03-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,7200
1997-04-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,2400
1997-05-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,0
1997-06-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,0
1997-07-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,0
1997-08-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,0
1997-09-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,0
1997-10-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,0
1997-11-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,0
1997-12-16T00:00:00Z,1997,"Anchovy, Northern",San Diego,0
1998-01-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1998-02-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1998-03-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1998-04-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1998-05-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,5000
1998-06-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1998-07-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,78
1998-08-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1998-09-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1998-10-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1998-11-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1998-12-16T00:00:00Z,1998,"Anchovy, Northern",San Diego,0
1999-01-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
1999-02-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
1999-03-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
1999-04-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
1999-05-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,4000
1999-06-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,120
1999-07-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
1999-08-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
1999-09-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
1999-10-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
1999-11-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
1999-12-16T00:00:00Z,1999,"Anchovy, Northern",San Diego,0
2000-01-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,2700
2000-02-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,0
2000-03-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,2680
2000-04-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,0
2000-05-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,0
2000-06-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,1350
2000-07-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,2700
2000-08-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,0
2000-09-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,0
2000-10-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,0
2000-11-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,0
2000-12-16T00:00:00Z,2000,"Anchovy, Northern",San Diego,0
2001-01-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,2250
2001-02-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2001-03-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2001-04-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2001-05-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2001-06-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2001-07-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,1125
2001-08-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2001-09-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2001-10-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2001-11-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2001-12-16T00:00:00Z,2001,"Anchovy, Northern",San Diego,0
2002-01-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,0
2002-02-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,0
2002-03-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,0
2002-04-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,0
2002-05-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,2700
2002-06-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,2250
2002-07-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,0
2002-08-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,0
2002-09-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,3825
2002-10-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,0
2002-11-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,2700
2002-12-16T00:00:00Z,2002,"Anchovy, Northern",San Diego,0
