time,year,fish,port,landings
UTC,,,,pounds
1991-10-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-11-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-12-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1992-01-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1992-02-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,110
1992-03-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1992-04-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,162
1992-05-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1992-06-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1992-07-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1992-08-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1992-09-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1992-10-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1992-11-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1992-12-16T00:00:00Z,1992,"Sardine, Pacific",San Diego,0
1993-01-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1993-02-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1993-03-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1993-04-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1993-05-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1993-06-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1993-07-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,94
1993-08-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1993-09-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,680
1993-10-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1993-11-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1993-12-16T00:00:00Z,1993,"Sardine, Pacific",San Diego,0
1994-01-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,0
1994-02-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,0
1994-03-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,0
1994-04-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,0
1994-05-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,0
1994-06-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,1040
1994-07-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,0
1994-08-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,0
1994-09-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,0
1994-10-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,1600
1994-11-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,1600
1994-12-16T00:00:00Z,1994,"Sardine, Pacific",San Diego,0
1995-01-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,0
1995-02-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,2800
1995-03-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,0
1995-04-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,270
1995-05-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,589
1995-06-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,633
1995-07-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,127
1995-08-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,434
1995-09-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,636
1995-10-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,0
1995-11-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,6300
1995-12-16T00:00:00Z,1995,"Sardine, Pacific",San Diego,0
1996-01-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,379
1996-02-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,31
1996-03-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,419
1996-04-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,682
1996-05-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,302
1996-06-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,308
1996-07-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,62
1996-08-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,47
1996-09-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,418
1996-10-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,0
1996-11-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,0
1996-12-16T00:00:00Z,1996,"Sardine, Pacific",San Diego,0
1997-01-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,2652
1997-02-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,1220
1997-03-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,980
1997-04-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,81
1997-05-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,418
1997-06-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,531
1997-07-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,0
1997-08-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,0
1997-09-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,0
1997-10-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,0
1997-11-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,0
1997-12-16T00:00:00Z,1997,"Sardine, Pacific",San Diego,113
1998-01-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,0
1998-02-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,310
1998-03-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,0
1998-04-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,0
1998-05-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,201
1998-06-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,0
1998-07-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,9
1998-08-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,265
1998-09-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,146
1998-10-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,600
1998-11-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,2000
1998-12-16T00:00:00Z,1998,"Sardine, Pacific",San Diego,447171
1999-01-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,1026601
1999-02-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,2520
1999-03-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,32226
1999-04-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,12825
1999-05-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,67235
1999-06-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,12686
1999-07-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,7875
1999-08-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,13556
1999-09-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,5400
1999-10-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,6975
1999-11-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,9900
1999-12-16T00:00:00Z,1999,"Sardine, Pacific",San Diego,11394
2000-01-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,7200
2000-02-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,6951
2000-03-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,1409
2000-04-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,5175
2000-05-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,10125
2000-06-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,7318
2000-07-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,0
2000-08-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,4050
2000-09-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,0
2000-10-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,0
2000-11-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,30
2000-12-16T00:00:00Z,2000,"Sardine, Pacific",San Diego,0
2001-01-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-02-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-03-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-04-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-05-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,450
2001-06-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-07-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-08-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-09-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-10-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-11-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2001-12-16T00:00:00Z,2001,"Sardine, Pacific",San Diego,0
2002-01-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,769
2002-02-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,7650
2002-03-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,12825
2002-04-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,22900
2002-05-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,22380
2002-06-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,14393
2002-07-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,18225
2002-08-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,24975
2002-09-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,22106
2002-10-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,21375
2002-11-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,15393
2002-12-16T00:00:00Z,2002,"Sardine, Pacific",San Diego,16276
